Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,ORG_PT023_001,ORG_PT023_002,ORG_PT023_003,ORG_PT023_004,ORG_PT023_005,ORG_PT023_006,ORG_PT023_007,ORG_PT023_008,ORG_PT023_009,ORG_PT023_010,ORG_PT023_011,ORG_PT023_012,ORG_PT023_013,ORG_PT023_014,ORG_PT023_015,ORG_PT023_016,ORG_PT023_017,ORG_PT023_018,ORG_PT023_019,ORG_PT023_020,ORG_PT023_021,ORG_PT023_022,ORG_PT023_023,ORG_PT023_024,ORG_PT023_025,ORG_PT023_026,ORG_PT023_027,ORG_PT023_028,ORG_PT023_029
"36047025100","Census Tract 251","Census Tract 251, Kings County, New York","00","36","047","025100",4950,4655,4069,17,0,0,0,0,0,0,0,277,0,8,284,295,164,7,0,0,0,12,0,0,0,68,5,33,6
"36047025200","Census Tract 252","Census Tract 252, Kings County, New York","00","36","047","025200",4290,2714,1211,9,0,22,70,0,6,296,815,21,0,109,155,1576,47,9,0,43,13,27,0,362,846,49,0,162,18
"36047025300","Census Tract 253","Census Tract 253, Kings County, New York","00","36","047","025300",4905,4757,4079,16,0,0,0,0,0,0,0,520,0,34,108,148,57,0,0,0,9,0,0,0,0,43,0,28,11
"36047025400","Census Tract 254","Census Tract 254, Kings County, New York","00","36","047","025400",3602,2478,1165,0,0,6,19,0,0,198,767,104,0,82,137,1124,37,37,0,22,19,37,0,200,575,20,0,177,0
"36047025500","Census Tract 255","Census Tract 255, Kings County, New York","00","36","047","025500",7402,7344,5614,0,0,0,8,0,0,0,14,1563,0,0,145,58,31,0,0,0,0,9,0,0,13,5,0,0,0
"36047025600","Census Tract 256","Census Tract 256, Kings County, New York","00","36","047","025600",2934,1940,896,0,0,5,6,6,0,183,531,36,0,122,155,994,7,38,0,27,30,28,0,169,471,47,0,164,13
"36047025700","Census Tract 257","Census Tract 257, Kings County, New York","00","36","047","025700",4363,4301,1359,25,0,0,0,0,0,0,6,2720,0,17,174,62,0,10,0,0,0,0,0,0,0,43,0,9,0
"36047025800","Census Tract 258","Census Tract 258, Kings County, New York","00","36","047","025800",4457,2851,1390,5,0,30,18,28,0,303,676,63,0,172,166,1606,43,53,0,20,50,44,43,518,445,131,0,241,18
"36047025901","Census Tract 259.01","Census Tract 259.01, Kings County, New York","00","36","047","025901",2907,2823,1494,0,0,6,0,0,0,0,0,1134,0,0,189,84,19,0,0,0,0,0,0,10,0,36,0,7,12
"36047025902","Census Tract 259.02","Census Tract 259.02, Kings County, New York","00","36","047","025902",3351,3267,1801,0,0,7,0,0,0,0,0,1308,0,12,139,84,44,0,0,0,0,6,0,6,0,20,0,0,8
"36047026000","Census Tract 260","Census Tract 260, Kings County, New York","00","36","047","026000",3407,2293,1070,0,6,7,5,0,0,133,811,6,0,56,199,1114,25,0,0,20,28,21,0,163,775,50,0,32,0
"36047026100","Census Tract 261","Census Tract 261, Kings County, New York","00","36","047","026100",7431,7101,4225,26,0,8,0,0,0,7,0,2633,0,58,144,330,153,9,0,19,0,14,0,14,0,85,0,36,0
"36047026200","Census Tract 262","Census Tract 262, Kings County, New York","00","36","047","026200",2414,1975,914,0,0,12,19,0,0,0,850,70,0,39,71,439,0,0,0,0,0,0,0,12,366,41,7,13,0
"36047026300","Census Tract 263","Census Tract 263, Kings County, New York","00","36","047","026300",1975,1879,1676,0,0,0,0,0,0,0,0,78,0,0,125,96,63,17,0,9,0,0,0,0,0,0,0,7,0
"36047026400","Census Tract 264","Census Tract 264, Kings County, New York","00","36","047","026400",4099,2915,1152,0,0,30,13,6,0,46,1294,76,0,152,146,1184,42,16,0,11,0,5,0,34,887,7,0,160,22
"36047026500","Census Tract 265","Census Tract 265, Kings County, New York","00","36","047","026500",3627,3437,2915,14,0,13,0,11,0,0,16,8,0,7,453,190,144,28,0,4,0,0,0,0,0,14,0,0,0
"36047026600","Census Tract 266","Census Tract 266, Kings County, New York","00","36","047","026600",3598,2587,1337,13,0,11,16,5,6,159,769,80,0,99,92,1011,33,22,11,11,40,46,0,139,612,31,5,56,5
"36047026700","Census Tract 267","Census Tract 267, Kings County, New York","00","36","047","026700",5250,4712,4250,32,0,0,0,0,0,0,0,0,0,0,430,538,481,47,0,0,0,0,0,0,0,4,0,6,0
"36047026800","Census Tract 268","Census Tract 268, Kings County, New York","00","36","047","026800",4386,3368,1793,21,6,38,28,9,0,426,798,76,0,56,117,1018,12,85,0,0,62,5,0,285,351,85,0,114,19
"36047026900","Census Tract 269","Census Tract 269, Kings County, New York","00","36","047","026900",3451,3096,2773,9,0,5,0,0,0,0,0,19,0,15,275,355,323,15,0,0,0,0,0,0,0,6,0,0,11
"36047027000","Census Tract 270","Census Tract 270, Kings County, New York","00","36","047","027000",2248,1702,891,6,0,48,36,5,0,405,201,0,0,64,46,546,5,10,0,67,6,51,0,203,145,13,0,46,0
"36047027100","Census Tract 271","Census Tract 271, Kings County, New York","00","36","047","027100",3608.612,3225.411,3076.596,0,0,5.333609,5,0,0,0.333609,0.2668872,25.87069,0,0.333609,111.6763,383.201,303.5338,40.33361,0,6,0,0,0,0.333609,0,21,0,12,0
"36047027200","Census Tract 272","Census Tract 272, Kings County, New York","00","36","047","027200",2655,2016,1052,7,0,0,5,9,6,344,367,14,0,53,159,639,14,11,0,72,13,7,0,332,98,8,0,74,10
"36047027300","Census Tract 273","Census Tract 273, Kings County, New York","00","36","047","027300",3288,2984,2694,13,0,36,0,0,0,0,4,40,0,7,190,304,234,11,0,0,0,0,0,0,0,46,0,7,6
"36047027400","Census Tract 274","Census Tract 274, Kings County, New York","00","36","047","027400",2936,2196,1028,0,0,11,0,0,0,161,900,17,0,41,38,740,27,0,0,0,0,28,0,81,555,0,0,45,4
"36047027500","Census Tract 275","Census Tract 275, Kings County, New York","00","36","047","027500",4861,4256,3553,16,0,0,0,0,0,0,0,26,33,0,628,605,505,30,0,0,0,0,0,0,0,20,5,11,34
"36047027600","Census Tract 276","Census Tract 276, Kings County, New York","00","36","047","027600",3118,2149,1051,0,0,19,20,0,7,134,701,20,0,14,183,969,10,0,0,0,0,18,0,136,649,37,0,119,0
"36047027700","Census Tract 277","Census Tract 277, Kings County, New York","00","36","047","027700",3387,3078,2678,0,0,0,0,0,0,0,0,38,0,4,358,309,209,7,0,4,0,0,0,0,0,89,0,0,0
"36047027800","Census Tract 278","Census Tract 278, Kings County, New York","00","36","047","027800",2820,2117,1265,9,0,12,5,11,0,154,517,38,0,80,26,703,31,3,0,23,0,33,25,227,266,6,0,89,0
"36047027900","Census Tract 279","Census Tract 279, Kings County, New York","00","36","047","027900",5787,5646,4970,0,0,5,0,0,0,0,0,292,0,13,366,141,105,0,0,0,0,0,0,0,0,36,0,0,0
"36047028000","Census Tract 280","Census Tract 280, Kings County, New York","00","36","047","028000",1693,1346,744,0,0,5,0,0,0,50,427,35,0,36,49,347,4,0,0,0,0,0,0,6,295,14,0,28,0
"36047028100","Census Tract 281","Census Tract 281, Kings County, New York","00","36","047","028100",5668,5496,3083,5,0,0,0,0,0,0,0,1824,0,11,573,172,93,13,0,0,19,0,0,0,14,26,0,7,0
"36047028200","Census Tract 282","Census Tract 282, Kings County, New York","00","36","047","028200",3057,2452,1403,12,0,64,21,0,0,157,396,55,0,175,169,605,31,8,0,39,23,9,0,44,333,24,0,87,7
"36047028300","Census Tract 283","Census Tract 283, Kings County, New York","00","36","047","028300",5084,4891,2387,7,0,5,0,0,0,0,0,2059,0,7,426,193,75,0,0,5,0,0,0,13,24,71,0,5,0
"36047028400","Census Tract 284","Census Tract 284, Kings County, New York","00","36","047","028400",3514,2655,1292,7,5,14,19,7,0,242,731,38,0,94,206,859,48,40,0,49,14,37,11,133,398,12,0,43,74
"36047028501","Census Tract 285.01","Census Tract 285.01, Kings County, New York","00","36","047","028501",284,246,87,0,0,0,0,0,0,0,0,153,0,0,6,38,0,0,0,0,0,0,0,0,11,7,0,20,0
"36047028502","Census Tract 285.02","Census Tract 285.02, Kings County, New York","00","36","047","028502",4360.255,4296.522,2887.553,0,0,35.29777,0,0,0,0,12.74642,1249.149,5.882961,0,105.8933,63.73208,6.863455,0,0,13.72691,0,0,0,13.72691,29.41481,0,0,0,0
"36047028600","Census Tract 286","Census Tract 286, Kings County, New York","00","36","047","028600",5236,4043,2177,18,0,60,43,0,0,485,735,91,0,188,246,1193,94,39,0,35,48,44,0,230,433,138,12,113,7
"36047028700","Census Tract 287","Census Tract 287, Kings County, New York","00","36","047","028700",3718.745,3567.477,1704.447,6,0,0.7022331,0,0,0,0,6.253584,1647.851,0.1170389,6,196.1067,151.2679,63.13655,8,0,0.2730907,0,0,0,0.2730907,0.5851942,67,0,12,0
"36047028800","Census Tract 288","Census Tract 288, Kings County, New York","00","36","047","028800",2923,2197,1084,0,0,8,15,8,0,328,486,54,0,97,117,726,6,0,0,39,0,0,0,220,312,47,0,96,6
"36047028900","Census Tract 289","Census Tract 289, Kings County, New York","00","36","047","028900",5887,5568,3026,0,0,0,0,0,0,0,22,2236,0,6,278,319,153,12,0,0,0,0,0,5,47,94,0,8,0
"36047029000","Census Tract 290","Census Tract 290, Kings County, New York","00","36","047","029000",3580,2468,1388,0,0,11,12,17,24,490,270,40,0,82,134,1112,131,5,0,20,77,12,23,471,287,7,0,67,12
"36047029100","Census Tract 291","Census Tract 291, Kings County, New York","00","36","047","029100",4213,4114,3687,5,0,0,0,0,0,0,0,66,0,9,347,99,99,0,0,0,0,0,0,0,0,0,0,0,0
"36047029200","Census Tract 292","Census Tract 292, Kings County, New York","00","36","047","029200",2096,1503,756,21,0,20,8,0,0,251,189,7,0,126,125,593,27,0,0,40,40,22,7,244,140,0,0,67,6
"36047029300","Census Tract 293","Census Tract 293, Kings County, New York","00","36","047","029300",3752,3614,3319,42,0,5,0,0,0,5,0,46,0,5,192,138,92,28,0,0,0,0,0,5,0,13,0,0,0
"36047029400","Census Tract 294","Census Tract 294, Kings County, New York","00","36","047","029400",1883.283,1159.444,679.7747,0.09772582,0,7.061721,0.1903082,7,0,149.1161,193.1075,36.08744,0,11.7098,75.29832,723.8392,34.10287,11.11316,0,0.08229543,7.072008,0.03600425,0.03600425,302.5298,116.435,181.216,8,56.1543,7.061721
"36047029500","Census Tract 295","Census Tract 295, Kings County, New York","00","36","047","029500",5232,4920,4447,22,0,0,0,0,0,0,7,118,0,0,326,312,225,25,0,13,0,0,0,0,0,37,0,6,6
"36047029600","Census Tract 296","Census Tract 296, Kings County, New York","00","36","047","029600",4779,3448,1841,12,0,21,21,8,23,566,496,39,0,139,282,1331,48,6,0,67,55,103,31,433,308,42,0,173,65
"36047029700","Census Tract 297","Census Tract 297, Kings County, New York","00","36","047","029700",4002.157,3398.114,3198.75,19.83721,0,0,0,0,0,0,6.943023,17.85349,0,14.87791,139.8523,604.043,388.8093,128.9419,0,0,0,0,0,0,0,42.65,0,43.64186,0
"36047029800","Census Tract 298","Census Tract 298, Kings County, New York","00","36","047","029800",3485,2708,1415,0,0,5,6,0,0,210,868,42,5,51,106,777,23,0,0,0,16,4,19,142,544,0,0,29,0
"36047029900","Census Tract 299","Census Tract 299, Kings County, New York","00","36","047","029900",2456.388,2439.589,2190.404,0,0,4.666391,0,0,0,4.666391,3.733113,68.12931,0,4.666391,163.3237,16.79901,7.466226,4.666391,0,0,0,0,0,4.666391,0,0,0,0,0
"36047030000","Census Tract 300","Census Tract 300, Kings County, New York","00","36","047","030000",3525,2637,1348,6,0,0,6,0,0,86,867,0,0,104,220,888,7,29,0,20,20,7,0,67,580,34,0,90,34
"36047030100","Census Tract 301","Census Tract 301, Kings County, New York","00","36","047","030100",4472,4238,3405,0,0,0,17,0,0,0,102,369,0,16,329,234,129,0,0,0,0,0,0,0,59,30,0,0,16
"36047030200","Census Tract 302","Census Tract 302, Kings County, New York","00","36","047","030200",4113,3332,1619,60,0,24,26,26,0,38,1225,100,0,45,169,781,33,13,0,21,11,7,0,65,527,70,6,28,0
"36047030300","Census Tract 303","Census Tract 303, Kings County, New York","00","36","047","030300",8317,8086,6716,9,0,17,0,0,0,0,0,585,0,13,746,231,142,23,0,0,0,14,0,0,0,52,0,0,0
"36047030400","Census Tract 304","Census Tract 304, Kings County, New York","00","36","047","030400",3729.717,3180.556,1697.225,18.90228,0,11.93828,36.80969,0,0,215.8839,987.8926,16.91256,0,137.2902,57.70168,549.1608,19.89713,21.88684,0,15.9177,13.92799,6.963996,6.963996,102.4702,277.565,41.78397,0,29.8457,11.93828
"36047030500","Census Tract 305","Census Tract 305, Kings County, New York","00","36","047","030500",7268,6036,4200,80,0,6,0,0,0,13,142,1081,0,71,443,1232,540,362,0,0,0,6,0,0,61,163,0,95,5
"36047030600","Census Tract 306","Census Tract 306, Kings County, New York","00","36","047","030600",1595,1278,654,7,0,26,0,0,0,12,479,11,0,25,64,317,0,10,0,0,15,0,0,0,263,0,0,19,10
"36047030700","Census Tract 307","Census Tract 307, Kings County, New York","00","36","047","030700",6542,6300,5537,18,0,48,0,0,0,16,5,232,0,6,438,242,155,12,0,0,0,8,0,39,9,11,0,3,5
"36047030800","Census Tract 308","Census Tract 308, Kings County, New York","00","36","047","030800",2121,1935,1187,6,0,0,19,0,0,240,338,72,0,25,48,186,6,0,0,5,0,0,0,54,81,15,0,25,0
"36047030900","Census Tract 309","Census Tract 309, Kings County, New York","00","36","047","030900",1004,883,714,12,12,8,0,0,0,0,4,50,0,7,76,121,25,38,0,0,0,0,0,0,14,44,0,0,0
"36047031100","Census Tract 311","Census Tract 311, Kings County, New York","00","36","047","031100",3917,3516,3247,43,0,7,0,0,0,0,0,45,0,0,174,401,284,0,0,14,0,0,0,0,0,68,0,0,35
"36047031300","Census Tract 313","Census Tract 313, Kings County, New York","00","36","047","031300",6544,5902,5218,19,0,0,0,0,0,6,0,38,0,15,606,642,438,60,0,0,0,0,0,0,0,140,0,4,0
"36047031400","Census Tract 314","Census Tract 314, Kings County, New York","00","36","047","031400",5155.004,4366.227,2348.84,12,0,18.58315,26,0,24,770,655.7775,63.02591,0,169,279,788.7775,29,12,0,21,20,35,0,144,311.7775,36,0,173,7
"36047031500","Census Tract 315","Census Tract 315, Kings County, New York","00","36","047","031500",6272,5359,4671,35,0,13,0,7,0,0,0,238,0,7,388,913,534,62,0,20,15,0,0,6,0,160,0,39,77
"36047031701","Census Tract 317.01","Census Tract 317.01, Kings County, New York","00","36","047","031701",4631,3772,3032,22,0,4,0,0,0,0,0,382,0,8,324,859,540,83,0,0,0,0,0,0,0,177,0,43,16
"36047031702","Census Tract 317.02","Census Tract 317.02, Kings County, New York","00","36","047","031702",3731,2732,2027,19,0,17,0,0,0,0,0,83,0,8,578,999,719,43,0,0,15,0,0,0,9,165,0,20,28
"36047031900","Census Tract 319","Census Tract 319, Kings County, New York","00","36","047","031900",3484,2028,1422,9,0,0,0,0,0,125,8,273,0,35,156,1456,750,201,0,4,0,0,3,115,6,259,0,65,53
"36047032100","Census Tract 321","Census Tract 321, Kings County, New York","00","36","047","032100",4913,3344,2378,18,0,35,0,7,10,256,12,461,0,47,120,1569,550,250,0,49,8,24,0,211,0,420,0,38,19
"36047032300","Census Tract 323","Census Tract 323, Kings County, New York","00","36","047","032300",4453,3084,2498,73,0,4,8,0,7,99,15,306,0,15,59,1369,563,352,0,20,0,0,0,117,11,191,0,104,11
"36047032500","Census Tract 325","Census Tract 325, Kings County, New York","00","36","047","032500",7124,5291,4474,101,0,43,0,0,18,145,7,160,0,50,293,1833,537,714,0,89,20,16,9,121,0,177,0,120,30
"36047032600","Census Tract 326","Census Tract 326, Kings County, New York","00","36","047","032600",5519,4974,1103,8,8,24,78,0,0,75,268,1653,9,34,1714,545,18,0,0,0,36,6,7,156,108,160,7,47,0
"36047032700","Census Tract 327","Census Tract 327, Kings County, New York","00","36","047","032700",3002,2497,1932,8,0,16,0,27,0,113,38,62,0,69,232,505,244,59,0,11,12,10,0,47,10,57,0,40,15
"36047032800","Census Tract 328","Census Tract 328, Kings County, New York","00","36","047","032800",5988,5669,2170,0,0,21,0,7,8,86,89,1330,0,72,1886,319,57,0,0,16,18,10,10,146,6,7,0,38,11
"36047032900","Census Tract 329","Census Tract 329, Kings County, New York","00","36","047","032900",5450,3798,2536,22,0,21,52,24,6,355,52,253,0,124,353,1652,734,31,0,65,26,22,0,349,19,219,0,167,20
"36047033000","Census Tract 330","Census Tract 330, Kings County, New York","00","36","047","033000",2494,2206,1036,18,0,0,0,13,0,207,70,315,0,51,496,288,49,0,0,8,6,6,0,173,12,7,0,13,14
"36047033100","Census Tract 331","Census Tract 331, Kings County, New York","00","36","047","033100",4193,2892,1847,50,0,38,13,7,6,596,0,144,0,122,69,1301,299,129,0,24,27,28,19,706,0,20,0,49,0
"36047033300","Census Tract 333","Census Tract 333, Kings County, New York","00","36","047","033300",4239,3091,2187,22,0,10,0,0,0,273,0,199,0,38,362,1148,486,83,0,31,8,0,26,313,8,120,0,63,10
"36047033500","Census Tract 335","Census Tract 335, Kings County, New York","00","36","047","033500",3116,2064,1794,30,0,5,0,0,4,109,0,56,0,6,60,1052,587,181,0,19,0,6,4,69,15,95,0,30,46
"36047033600","Census Tract 336","Census Tract 336, Kings County, New York","00","36","047","033600",4650,3700,2257,19,6,35,41,26,12,818,104,66,0,88,228,950,43,0,0,54,119,67,15,589,14,0,0,49,0
"36047033700","Census Tract 337","Census Tract 337, Kings County, New York","00","36","047","033700",4773,3594,2715,34,0,26,0,0,0,252,0,200,0,55,312,1179,539,109,0,8,16,11,9,322,0,73,0,92,0
"36047033900","Census Tract 339","Census Tract 339, Kings County, New York","00","36","047","033900",5091,3858,2955,39,0,0,0,0,0,10,0,241,0,16,597,1233,721,104,0,73,0,10,0,32,4,217,0,4,68
"36047034000","Census Tract 340","Census Tract 340, Kings County, New York","00","36","047","034000",2730,2005,1206,19,0,45,16,6,0,388,22,208,0,19,76,725,18,24,0,33,5,44,0,511,6,39,0,45,0
"36047034100","Census Tract 341","Census Tract 341, Kings County, New York","00","36","047","034100",3212,2925,2537,15,0,8,0,0,0,6,0,63,0,0,296,287,236,0,0,0,0,0,0,0,5,40,0,6,0
"36047034200","Census Tract 342","Census Tract 342, Kings County, New York","00","36","047","034200",4023,3664,1615,4,0,11,0,6,13,84,45,614,0,25,1247,359,58,0,0,0,44,6,0,187,7,0,0,35,22
"36047034300","Census Tract 343","Census Tract 343, Kings County, New York","00","36","047","034300",7765,7003,5457,14,0,9,0,0,11,0,0,458,0,15,1039,762,450,70,0,0,0,0,0,0,7,165,0,57,13
"36047034500","Census Tract 345","Census Tract 345, Kings County, New York","00","36","047","034500",3027,2609,1909,0,0,2,0,0,0,7,34,49,0,14,594,418,193,98,0,8,0,0,0,17,21,42,0,28,11
"36047034700","Census Tract 347","Census Tract 347, Kings County, New York","00","36","047","034700",3640,3033,2416,36,0,0,5,0,0,8,0,203,7,5,353,607,331,67,0,0,8,0,0,15,0,161,0,13,12
"36047034800","Census Tract 348","Census Tract 348, Kings County, New York","00","36","047","034800",2045.533,1771.225,671.5005,6,0,5.416847,12,0,0,11.93385,537.1144,272.7723,0,14.95039,239.5369,274.3074,0,0,0,0,5.966924,0,8,0,229.4342,5.966924,0,0,24.93936
"36047034900","Census Tract 349","Census Tract 349, Kings County, New York","00","36","047","034900",6012,4380,2740,21,0,9,0,0,0,181,7,820,0,34,568,1632,690,90,0,0,5,41,7,225,0,444,0,86,44
"36047035000","Census Tract 350","Census Tract 350, Kings County, New York","00","36","047","035000",4492.463,3340.548,1723.659,0,9,26,6,23,18,1055.066,155.108,58.20176,0,108.0496,158.4631,1151.915,39,32,6,78,93.03308,19,35,685,31.78831,20.03308,6,86,21.06064
"36047035100","Census Tract 351","Census Tract 351, Kings County, New York","00","36","047","035100",5139,3588,1871,20,0,12,0,0,0,317,7,991,0,23,347,1551,500,219,0,19,19,6,10,352,15,389,0,17,5
"36047035200","Census Tract 352","Census Tract 352, Kings County, New York","00","36","047","035200",997,356,100,5,0,13,0,0,0,114,0,62,0,6,56,641,26,8,0,30,12,53,18,401,31,13,0,19,30
"36047035300","Census Tract 353","Census Tract 353, Kings County, New York","00","36","047","035300",6129,4043,2470,66,0,13,7,0,0,240,10,760,0,53,424,2086,888,299,0,7,0,12,54,273,0,383,0,133,37
"36047035400","Census Tract 354","Census Tract 354, Kings County, New York","00","36","047","035400",8102,6163,3215,32,0,69,28,26,24,1930,58,43,0,187,551,1939,59,39,6,69,72,91,13,1431,7,39,0,75,38
"36047035500","Census Tract 355","Census Tract 355, Kings County, New York","00","36","047","035500",4837,3561,2590,29,0,12,6,9,0,411,0,181,0,62,261,1276,582,193,0,38,32,0,21,269,0,107,0,24,10
"36047035601","Census Tract 356.01","Census Tract 356.01, Kings County, New York","00","36","047","035601",3598.05,2483.308,1284.197,25.49008,0,12.92455,16.87371,7.898335,10.77046,928.0543,12.92455,17.95076,0,75.03418,91.18986,1114.742,80.06039,17.59175,0,63.54569,64.98175,64.26372,4.667198,714.7993,7.539319,18.66879,0,53.85228,24.77205
"36047035602","Census Tract 356.02","Census Tract 356.02, Kings County, New York","00","36","047","035602",6423.95,4433.692,2292.803,45.50992,0,23.07545,30.12629,14.10167,19.22955,1656.946,23.07545,32.04924,0,133.9658,162.8102,1990.258,142.9396,31.40826,0,113.4543,116.0183,114.7363,8.332803,1276.201,13.46068,33.33121,0,96.14773,44.22795
"36047035700","Census Tract 357","Census Tract 357, Kings County, New York","00","36","047","035700",3028,2430,1828,0,0,0,0,0,0,16,5,279,0,19,283,598,276,52,0,0,0,0,0,18,14,128,0,110,0
